,seller_state,customer_state,frequency,freight_value,leadtime,phy_dist,inv_leadtime,inv_phy_dist
206,PB,DF,1,38.75,15.791331018518518,1708.173540707014,0.06332588423529964,0.5854206122324664
207,PB,ES,1,52.48,23.160729166666666,1536.2274269296333,0.043176533554013394,0.6509452848388736
208,PB,GO,2,26.1,7.023206018518518,1721.966467420194,0.14238511548190935,0.5807314015226872
209,PB,MA,1,17.48,7.166863425925926,1164.3675197484538,0.1395310529265185,0.8588353617215609
210,PB,MG,2,34.44,8.367789351851853,1675.4769248461143,0.11950587639717444,0.5968449849536698
211,PB,MT,1,51.54,16.1334375,1981.0414837789974,0.0619830708737676,0.5047849871838215
212,PB,PA,1,20.93,19.31079861111111,1709.9582737701217,0.05178449737571272,0.5848095917540705
213,PB,PE,2,16.235,6.301342592592592,121.0008425300811,0.15869633896362476,8.264405264379855
214,PB,RJ,8,63.13999999999999,14.476242766203704,1944.8923983662075,0.06907869784655754,0.5141672623328892
215,PB,RN,1,19.32,11.06394675925926,251.03982972432598,0.09038365980594712,3.98343163751397
216,PB,SE,1,23.08,11.070625,497.8777943693505,0.09032913679218653,2.0085250061547235
217,PB,SP,10,50.59125,10.60697193287037,2177.856826400623,0.09427761347242372,0.4591670067002132
218,PE,AL,9,14.55888888888889,16.356003086419754,193.79859726544996,0.06113963140727769,5.159996068652031
219,PE,AP,3,15.94,29.011481481481482,2006.1341360557979,0.03446911184588477,0.4984711550574933
220,PE,BA,40,21.222500000000004,11.595014467592595,825.94480457437,0.08624396310974368,1.2107346574028333
221,PE,CE,17,24.44588235294118,10.292327750544663,642.2835382077237,0.0971597508587968,1.5569447767421771
222,PE,DF,14,23.275000000000006,11.420043816137566,1655.107307675085,0.08756533828590995,0.6041904324648844
223,PE,ES,37,17.511363636363633,13.057057028619523,1436.266361937054,0.07658693668934113,0.6962496835554421
224,PE,GO,14,36.745384615384616,13.401723646723646,1749.8631954684772,0.07461726762620363,0.5714732457883817
225,PE,MA,5,24.192,11.149935185185186,1194.0301478889246,0.0896866200019432,0.8374997915823359
226,PE,MG,92,28.24194444444443,10.979707915380661,1694.7194581617362,0.09107710402743718,0.5900681644882398
227,PE,MS,2,36.349999999999994,13.357175925925926,2417.36823843024,0.07486612481153493,0.41367301187400696
228,PE,MT,1,30.08,20.961203703703703,2440.1491905374423,0.04770718390677663,0.4098110082276364
229,PE,PA,10,38.987142857142864,18.531541005291007,1751.1793525394964,0.0539620531133642,0.5710437360684024
230,PE,PB,8,16.18,11.031940104166665,170.21549733167063,0.09064588735596098,5.874905726424347
231,PE,PE,25,12.549166666666666,6.278165509259259,184.4808619418117,0.15928219772561983,5.42061647736347
232,PE,PI,8,21.533749999999998,18.407822627314815,810.7097683641704,0.054324730319605,1.2334870492775418
233,PE,PR,9,39.95777777777777,14.14579475308642,2457.897356577165,0.07069238720445972,0.4068518147529914
234,PE,RJ,69,25.956792452830186,13.7959519129979,1806.0703256044233,0.07248503084863951,0.5536882954241208
235,PE,RN,4,20.9,8.222847222222223,295.54524795493813,0.12161237743752586,3.383576650004098
236,PE,RO,3,67.89666666666666,20.01067901234568,3068.232185373383,0.0499733167166914,0.3259205756223781
237,PE,RS,15,53.82071428571428,19.82636822089947,2946.205369590988,0.05043788095017195,0.3394196515699198
238,PE,SC,11,47.396,18.032364583333337,2622.4639693231484,0.05545584415059265,0.3813207775960779
239,PE,SE,12,15.58777777777778,10.908528806584364,407.906686089312,0.0916713901324991,2.4515410855046587
240,PE,SP,106,31.032761904761887,11.429923936287473,2099.037487533339,0.08748964608812679,0.4764088330671688
241,PE,TO,1,36.37,15.286608796296296,1344.9088650343615,0.06541673260077698,0.7435448051526158
242,PI,CE,1,28.15,12.475300925925925,557.8904443014954,0.08015838703512311,1.7924666217433534
243,PI,MA,1,35.76,5.833020833333333,514.6564309253716,0.17143775559404967,1.9430438247938773
244,PI,MG,2,39.66,14.360023148148148,1473.1313754915363,0.06963777075310347,0.6788260820704687
245,PI,PB,1,23.65,12.44931712962963,851.4964855773854,0.08032569092645085,1.174402968113153
246,PI,PE,1,24.94,23.605196759259258,836.6647447278343,0.04236355283112584,1.1952218690956058
247,PI,PI,1,20.08,1.9896412037037037,165.4917960989384,0.5026031819900526,6.042595606383746
248,PI,PR,1,39.28,12.486736111111112,2499.6845529693696,0.08008497906111485,0.4000504778941416
249,PI,SC,1,54.43,24.921805555555554,2656.9400010623303,0.04012550365866572,0.37637281970995495
250,PI,SP,2,51.47,13.154479166666667,2049.0247873936896,0.07601973345580958,0.4880370438426838
251,PR,AC,1,39.05,23.863171296296297,2596.3819966217034,0.041905578583145225,0.38515133801619156
252,PR,AL,56,40.06860465116278,29.06245871016366,2248.343565869369,0.03440865103578735,0.44477188236724363
253,PR,AM,26,36.46937499999999,25.044087094907407,2601.50035132425,0.03992958482416974,0.38439356715480233
254,PR,AP,4,49.99666666666667,21.464706790123458,2687.961316747045,0.046588104360229574,0.37202916342940306
255,PR,BA,191,44.59315151515149,19.994913562710444,1753.1073129846282,0.05001271932802711,0.5704157370135666
256,PR,CE,86,41.87430555555558,21.199203591177984,2625.6807862647097,0.047171583389866045,0.38085360765525456
257,PR,DF,210,28.00785714285717,13.017103863536157,1038.5235345017982,0.07682200361028274,0.9629054776112718
258,PR,ES,127,31.9071186440678,16.261953654661028,1195.1634259155887,0.0614932265357538,0.8367056574157812
259,PR,GO,91,37.62865168539327,14.964623771067416,914.1977208533597,0.06682426603556842,1.0938552757127287
260,PR,MA,48,40.35954545454546,20.848019504945288,2484.02164586744,0.04796618689668788,0.4025729814648182
261,PR,MG,1093,23.2526623376624,13.545205144826234,884.3662257819203,0.07382686266527037,1.1307532680998091
262,PR,MS,81,23.505757575757567,12.356447636083056,624.4122653623574,0.08092940863358006,1.6015060168936344
263,PR,MT,83,35.999565217391314,16.7825092173242,1240.9943572859265,0.05958584542100075,0.8058054366878953
264,PR,PA,62,50.822499999999984,24.85183363301919,2494.4463520162035,0.040238479573247984,0.4008905620246044
265,PR,PB,53,42.42847826086957,21.409924718196454,2525.6135516393024,0.046707310425528614,0.39594339337897877
266,PR,PE,113,44.146494845360856,18.9416500632398,2433.584872632917,0.05279371103685985,0.4109164267273289
267,PR,PI,37,59.29033333333335,17.212222222222223,2298.6184251920563,0.058098250597120905,0.43504393292960186
268,PR,PR,919,15.76076154806484,7.822488946109031,221.07342459123203,0.12783655009156747,4.523384037900596
269,PR,RJ,1313,22.50966756513934,16.16430845791324,842.1653368456434,0.06186469421835673,1.187415292756564
270,PR,RN,20,38.3165,23.921534693287043,2638.2949781616867,0.04180333798903897,0.37903267385847084
271,PR,RO,17,44.79058823529413,17.102416938997823,1959.5559490212147,0.05847126774928214,0.5103196979394712
272,PR,RR,7,47.09166666666667,21.39822337962963,3336.9389892353606,0.046732851707304145,0.2996758416099013
273,PR,RS,862,21.073879310344854,12.927456943945579,633.9800817400821,0.07735473452637087,1.577336621136905
274,PR,SC,506,20.32433408577882,13.331649364340347,393.463696720975,0.07500947352206935,2.541530535939509
275,PR,SE,22,38.02333333333334,22.772377645502644,2081.6071922884485,0.04391284983794794,0.48039803268580844
276,PR,SP,3993,19.1615704457076,10.64148309468514,470.3287254310638,0.09397186379964718,2.126172495808084
277,PR,TO,19,34.31823529411764,21.095505855119825,1790.676165170746,0.04740346151771955,0.5584482663310858
278,RJ,AL,11,25.463636363636365,24.476667718855218,1659.1458539746252,0.040855234523189024,0.602719765477167
279,RJ,AM,8,38.53125,21.799636863425924,2851.976116583471,0.045872323757729094,0.35063407234908806
280,RJ,AP,1,27.61,28.486226851851853,2672.845724456339,0.035104684281308786,0.37413307878194185
281,RJ,BA,150,29.276428571428582,15.756138458994704,1180.2854574800954,0.06346732751825561,0.8472526655839647
282,RJ,CE,58,34.34927272727273,22.9576874368687,2123.7266551646667,0.04355839423068626,0.4708703907671505
283,RJ,DF,113,17.426595744680856,14.77517948433806,920.4120387647491,0.06768107291420837,1.086469926384343
284,RJ,ES,124,18.62207547169811,12.046716893780568,405.09310798986036,0.0830101685643726,2.468568287824414
285,RJ,GO,150,20.68818181818181,14.09465583390725,964.461762281166,0.07094887677883689,1.0368477415162403
286,RJ,MA,31,33.1051724137931,19.911372904693486,2172.700908034631,0.05022255395378995,0.46025663095275
287,RJ,MG,693,18.406830870279155,11.777302420672928,377.2947935252483,0.08490908735133443,2.6504473879867647
288,RJ,MS,64,24.137906976744187,16.13411202627046,1237.1589891124165,0.06198047951890654,0.8083035477254519
289,RJ,MT,33,27.45032258064516,20.72892995818399,1549.6604288552126,0.04824175690772644,0.6453026620410862
290,RJ,PA,41,41.213333333333324,20.516140165004753,2312.5013718334217,0.048742111915658595,0.43243217590274097
291,RJ,PB,24,37.53041666666667,14.50337046682099,1939.8656936057369,0.06894949020902941,0.5154996056150898
292,RJ,PE,124,38.71029411764708,16.39962291780138,1808.926128978656,0.06097701178937017,0.5528141718891603
293,RJ,PI,33,34.08961538461538,15.929145299145302,1869.6289984269836,0.06277800730800391,0.5348654737604905
294,RJ,PR,312,19.615929203539814,12.13611889032285,820.3276584567102,0.08239866542485706,1.2190250928285278
295,RJ,RJ,1266,12.35269049858893,6.002595040242505,54.207029442560824,0.16659461337901615,18.447791924470348
296,RJ,RN,22,37.64454545454545,16.21954174558081,2012.433756852634,0.06165402301038874,0.4969107661779437
297,RJ,RO,13,42.03846153846154,27.003218438390313,2555.170780473368,0.03703262269575637,0.3913632731095732
298,RJ,RS,246,21.970552995391714,15.372126000063998,1192.3275579945516,0.06505281052183912,0.8386957034541422
299,RJ,SC,168,22.627218045112784,14.25451867080897,808.155559711179,0.07015319303961094,1.2373855354746095
300,RJ,SE,20,24.46105263157895,17.442733918128656,1464.2775452203728,0.05733046234000484,0.6829306392522059
301,RJ,SP,1686,19.1261764705882,11.230441101658693,401.29937590607153,0.08904369747794713,2.4919051960700305
302,RJ,TO,19,32.94133333333333,14.604020833333335,1515.687440515864,0.06847429289593476,0.6597666334555429
303,RN,AL,1,15.42,9.619004629629629,416.16529032918936,0.10396086066116221,2.4028914069431253
304,RN,BA,5,31.410000000000004,16.03021064814815,880.696223511601,0.06238221205879928,1.1354652981395774
305,RN,CE,5,18.735,24.458923466435195,422.0483869410993,0.04088487383233742,2.3693965690705485
306,RN,DF,1,22.85,12.168912037037037,1790.3747286566836,0.08217661504630995,0.5585422894961766
307,RN,MG,1,18.28,3.542685185185185,559.888420392568,0.2822717649826194,1.7860701589413939
308,RN,PA,1,26.29,25.411238425925927,1552.3868882888805,0.039352666849158585,0.6441693160023083
309,RN,PB,2,34.575,11.722355324074073,325.3565446380759,0.08530708823902573,3.0735512055317415
310,RN,PR,4,48.785,21.19115740740741,2314.443452959051,0.047189494220379304,0.4320693161552446
311,RN,RJ,2,35.01,25.32226851851852,2081.362750194783,0.03949093262590934,0.4804544522123381
312,RN,RN,27,8.330416666666666,4.168458719135803,7.923053323917216,0.23989682215380514,126.21396816569607
313,RN,RS,6,39.696,22.60444675925926,3164.8861200475185,0.04423908316138632,0.31596713501495144
314,RN,SC,1,48.27,21.52681712962963,2829.7078206821416,0.04645368583651851,0.3533933760549652
315,RN,SP,5,41.658,14.378300925925924,2279.5406291792024,0.06954924682351525,0.4386848767683827
316,RO,BA,1,75.12,15.582430555555556,2706.3179088610286,0.06417484078845923,0.369505739412875
317,RO,ES,1,58.54,16.85765046296296,2531.1574646157296,0.0593202476345708,0.395076171269264
318,RO,PR,1,43.49,7.951736111111111,1886.2372494051588,0.12575870049342824,0.5301560025470595
319,RO,RJ,2,53.495000000000005,18.67221064814815,2748.5827642661307,0.053555522634336654,0.3638238633381663
320,RO,RS,1,43.08,21.780324074074073,2330.05517031624,0.04591299911787525,0.42917438725894114
321,RO,SE,1,54.02,36.09967592592593,2675.643306174631,0.027701079700879636,0.3737418951518245
322,RO,SP,8,47.362857142857145,14.911180555555557,2175.4262355329315,0.0670637711262522,0.45968003128132817
323,RS,AC,2,37.455,16.948634259259258,2781.6941485528714,0.05900180419868858,0.35949315294790146
324,RS,AL,10,42.871,19.654886574074073,2742.907143299456,0.050877932886117874,0.3645766873453453
325,RS,AM,10,38.12428571428571,19.060277777777777,3110.332375185147,0.052465132547327924,0.321509047707634
326,RS,AP,3,37.76333333333333,16.157341820987654,3341.185104177932,0.06189136870899428,0.299295001270527
327,RS,BA,60,52.59688888888891,19.958038310185177,2174.8802701371724,0.050105124785218516,0.45979542585897326
328,RS,CE,16,42.605714285714285,16.862445436507937,3116.543887844832,0.05930337943955365,0.3208682553453547
329,RS,DF,46,31.603555555555563,13.993239429012347,1571.7000531101405,0.07146308080219711,0.636253716490727
330,RS,ES,38,29.55379310344827,11.263322956577268,1533.6426971473093,0.08878374560111903,0.6520423576235033
331,RS,GO,31,33.18999999999999,15.334498148148148,1469.9724012465874,0.06521243736435964,0.6802848809623674
332,RS,MA,16,43.68999999999999,23.918356365740745,3013.032820816532,0.04180889291508097,0.33189150582468596
333,RS,MG,277,29.453317535545025,11.028338983236791,1290.6430277546522,0.09067548626497718,0.7748075792418857
334,RS,MS,18,26.28235294117647,13.597514978213509,1015.4895962535498,0.07354284967527086,0.9847466716442043
335,RS,MT,44,41.52035714285715,15.151110697751324,1768.7497594080044,0.0660017618476259,0.5653711016388758
336,RS,PA,26,43.366956521739134,22.60346162942834,3093.0938622129192,0.04424101123953777,0.32330089048269656
337,RS,PB,8,55.758750000000006,14.294830729166668,3026.3559250706994,0.06995535791547607,0.33043040037554033
338,RS,PE,19,59.19833333333333,20.652177179783948,2902.908295309023,0.048421044972385884,0.3444821187138284
339,RS,PI,15,44.09384615384616,15.26713497150997,2891.4346768005653,0.06550017418894258,0.3458490720968047
340,RS,PR,158,20.874693877551014,9.845766093474428,585.6591423757703,0.10156649980368511,1.707477827364608
341,RS,RJ,288,28.315931558935358,13.919128811082953,1120.3451823446555,0.07184357681953206,0.8925820503884371
342,RS,RN,9,38.06666666666666,13.534993569958848,3144.350213573329,0.0738825618816338,0.3180307319723052
343,RS,RO,9,51.06555555555555,15.414813528806585,2408.1568424297493,0.06487266278837821,0.4152553448267238
344,RS,RS,355,16.114140127388534,7.337572428270223,146.42211089655834,0.13628485575790664,6.8295696181190975
345,RS,SC,143,20.466428571428562,9.127968841857728,354.7849742998478,0.10955339762054661,2.818608657183002
346,RS,SE,8,57.260000000000005,20.212026909722223,2559.235261941547,0.049475493203454436,0.39074172463588075
347,RS,SP,851,23.728487738419552,9.689040611754457,861.28698459766,0.10320939296991176,1.1610531888707667
348,RS,TO,4,51.0975,14.04693576388889,2200.6855223889042,0.0711899033930764,0.45440386180869347
349,SC,AC,6,47.24399999999999,15.02239583333333,2728.712722390276,0.06656727802239713,0.36647316948924835
350,SC,AL,11,38.94090909090908,22.309088804713806,2431.9170924235573,0.044824780104362874,0.41119822839167497
351,SC,AM,4,56.927499999999995,27.1033275462963,2972.7331059018125,0.03689583864903154,0.33639077723280464
352,SC,AP,4,58.037499999999994,29.96128761574074,3045.9494674876332,0.033376402670846184,0.3283048555709699
353,SC,BA,84,46.184814814814814,18.880570108882026,1901.7385914055135,0.052964502355231736,0.5258346254944178
354,SC,CE,21,70.07428571428571,25.099599785052924,2776.5003356284205,0.03984127271206574,0.36016563267357377
355,SC,DF,80,31.474729729729745,12.305086961961962,1262.2427862702934,0.08126720299427749,0.7922406139906135
356,SC,ES,58,32.57222222222224,14.23384966563786,1184.0168436544857,0.07025506264929257,0.8445825795125389
357,SC,GO,193,35.85487179487177,15.86249597875118,1150.3706362357755,0.06304178115093384,0.8692850534434573
358,SC,MA,28,50.42909090909091,22.220419297138047,2664.948819694006,0.04500365121952484,0.3752417279498905
359,SC,MG,548,28.5936554621849,13.884193505874585,950.007889983869,0.07202434909718644,1.0526228366555777
360,SC,MS,32,32.69624999999999,14.546246365017359,910.6173328714121,0.06874625761907385,1.0981561232166988
361,SC,MT,30,47.233571428571416,21.115138454861118,1587.5825773474955,0.04735938635390669,0.6298884947898471
362,SC,PA,24,59.9442857142857,22.54553951719577,2714.410946841793,0.04435467154100647,0.36840405509103047
363,SC,PB,22,72.474,24.737493026620374,2670.4728155815196,0.040424468191820634,0.37446552317075016
364,SC,PE,40,51.13435897435898,18.929046177587843,2562.3903240711797,0.052828863674283216,0.3902606057344062
365,SC,PI,19,54.932105263157894,21.665401407163742,2518.0448498820665,0.046156541538590945,0.3971335141416704
366,SC,PR,378,21.901843749999987,10.423517359302663,327.5561417625048,0.09593690551179745,3.052911768404733
367,SC,RJ,624,25.85633776091089,15.111227818188233,785.5426587635511,0.0661759594939318,1.2730053407589679
368,SC,RN,14,54.174285714285716,18.488643353174606,2754.5511989586917,0.05408725674987366,0.36303554654494424
369,SC,RO,9,40.95777777777778,16.787590020576133,2331.0907569742753,0.059567811625988294,0.42898372661302414
370,SC,RS,364,22.453715170278645,12.221282785446055,422.97275865975695,0.08182447109323653,2.3642184503054695
371,SC,SC,379,17.19649831649831,7.930950476992145,141.1247994483696,0.1260882920528909,7.0859268102333015
372,SC,SE,19,33.74823529411764,22.320761846405233,2204.2369467918234,0.044801338183761426,0.45367173499902497
373,SC,SP,1759,22.0164102564102,11.44971220697756,512.3421746091265,0.08733843977236308,1.9518205792113739
374,SC,TO,13,39.04666666666666,19.697063078703703,1934.1667832099695,0.05076899007757108,0.517018495344226
375,SE,ES,1,42.91,14.719722222222222,1245.6445007011137,0.0679360646147459,0.8027972663445693
376,SE,GO,1,36.33,13.44412037037037,1550.6014738239403,0.0743819582427951,0.6449110341252925
377,SE,PA,1,26.0,14.376875,1607.970742880992,0.06955614485067164,0.6219018625975158
378,SE,PE,4,39.5,11.202042824074073,402.8523231580598,0.0892694319870766,2.4822992012575495
379,SE,PR,3,21.68,12.80773148148148,1959.8870902597544,0.07807783926809256,0.5102334746576981
380,SE,RJ,1,38.18,8.05957175925926,1567.1311140538692,0.12407607126906556,0.6381087013282448
381,SE,SP,2,26.355,11.019155092592593,1738.5752860599266,0.09075105955013103,0.5751836046549733
382,SP,AC,86,39.292923076923074,19.423257469729354,2643.1757797986056,0.05148466994058408,0.3783327645640708
383,SP,AL,298,34.353394160583925,23.746946573398237,1900.6364879474063,0.0421106771310219,0.5261395360666524
384,SP,AM,124,30.91825688073396,25.688954287716623,2636.636661548032,0.038927236539097194,0.37927106703161606
385,SP,AP,80,32.12393442622952,23.804497172890105,2612.789442651293,0.04200886885940427,0.38273271610637843
386,SP,BA,3032,24.181958123303605,18.944960101532345,1390.6879934746498,0.052784486989714795,0.7190685507404782
387,SP,CE,1255,30.980608044901775,19.919119871245268,2256.673159746042,0.05020302134149885,0.4431301873207622
388,SP,DF,1670,19.977164804469165,12.779497285911932,804.3785265307259,0.07825033940125299,1.2431957927979342
389,SP,ES,1819,20.56324626865657,14.979493096583067,786.7944902988032,0.06675793323260767,1.2709799221143847
390,SP,GO,2189,20.5719211822659,14.930349648216566,744.2505490848665,0.06697766787527647,1.3436335401157635
391,SP,MA,630,38.425073529411755,21.24871225873164,2181.0174119565236,0.04706167544760621,0.4585016123749928
392,SP,MG,10186,20.265206562795374,11.820358589801794,495.15482814969477,0.08459980231587612,2.0195703306313737
393,SP,MS,670,21.771151079136683,15.415003844840802,806.9129457708542,0.06487186186039692,1.2392910601337388
394,SP,MT,910,25.517152406417136,16.8957048201067,1341.804937940207,0.059186640074935015,0.7452648084117883
395,SP,PA,873,31.64001322751324,22.244991131901635,2311.857621261673,0.04495394015086371,0.43255258922660644
396,SP,PB,469,43.09492021276597,19.857742430678705,2168.046523884106,0.05035819169731379,0.46124471453152976
397,SP,PE,1379,30.873816855753635,17.83438264742409,2050.050692476098,0.05607146710763409,0.4877928158899218
398,SP,PI,404,37.82453521126761,18.823456228808034,2012.6895454823095,0.053125206542545954,0.4968476147971274
399,SP,PR,4393,20.5358778840742,12.200171541520787,462.88521736325157,0.08196606060797626,2.160362790793651
400,SP,RJ,11160,20.406592791823982,15.338222809891283,443.4535875554579,0.06519660148339493,2.255027421274252
401,SP,RN,406,37.149917582417594,19.621776757097077,2260.7440683211935,0.05096378439013206,0.4423322453932569
402,SP,RO,229,40.35502645502643,19.58612329144623,2195.197490074577,0.05105655596667902,0.4555398794511318
403,SP,RR,39,42.784571428571425,24.51786598875662,3250.4450024064863,0.04078658397344121,0.30765018305482605
404,SP,RS,4866,20.609317288801762,15.288951672413903,907.4299421499854,0.0654067081528105,1.1020134486974136
405,SP,SC,3310,20.926053223388184,15.234710234075662,565.7353090558573,0.06563958123491498,1.7676110788787023
406,SP,SE,279,38.109703389830514,19.93025430840003,1726.550174281926,0.05017497441457777,0.5791896551259513
407,SP,SP,42841,13.22324405356729,7.470763545972981,151.88698626576843,0.1338551265672218,6.583842530460263
408,SP,TO,262,37.871493212669684,16.939770506012216,1478.0718956815035,0.05903267695657877,0.6765570760946807
